

 DIST  Na:   FLUX      FEKM      FIKM
 1.7600    -23.1040  -23.1040    0.0000
 1.7650    -23.3399  -23.3399    0.0000
 1.7700    -23.5634  -23.5634    0.0000
 1.7750    -23.7755  -23.7755    0.0000
 1.7800    -23.9770  -23.9770    0.0000
 1.7850    -24.1686  -24.1686    0.0000
 1.7900    -24.3512  -24.3512    0.0000
 1.7950    -24.5252  -24.5252    0.0000
 1.8000    -24.6915  -24.6915    0.0000
 1.8050    -24.8504  -24.8504    0.0000
 1.8100    -25.0026  -25.0026    0.0000
 1.8150    -25.1485  -25.1485    0.0000
 1.8200    -25.2886  -25.2886    0.0000
 1.8250    -25.4233  -25.4233    0.0000
 1.8300    -25.5529  -25.5529    0.0000
 1.8350    -25.6779  -25.6779    0.0000
 1.8400    -25.7986  -25.7986    0.0000
 1.8450    -25.9152  -25.9152    0.0000
 1.8500    -26.0281  -26.0281    0.0000
 1.8550    -26.1375  -26.1375    0.0000
 1.8600    -26.2436  -26.2436    0.0000
 1.8650    -26.3467  -26.3467    0.0000
 1.8700    -26.4470  -26.4470    0.0000
 1.8750    -26.5446  -26.5446    0.0000
 1.8800    -26.6399  -26.6399    0.0000
 1.8850    -26.7328  -26.7328    0.0000
 1.8900    -26.8237  -26.8237    0.0000
 1.8950    -26.9125  -26.9125    0.0000
 1.9000    -26.9996  -26.9996    0.0000


 DIST  K:     FLUX      FEKM      FIKM
 1.5000    -58.0356  -58.0356    0.0000
 1.5050    -50.1449  -50.1449    0.0000
 1.5100    -41.6016  -41.6016    0.0000
 1.5150    -33.1750  -33.1750    0.0000
 1.5200    -25.3588  -25.3588    0.0000
 1.5250    -18.4227  -18.4227    0.0000
 1.5300    -12.4716  -12.4716    0.0000
 1.5350     -7.5005   -7.5005    0.0000
 1.5400     -3.4382   -3.4382    0.0000
 1.5450     -0.1797   -0.1797    0.0000
 1.5500      2.3915    2.3915    0.0000
 1.5550      4.3905    4.3905    0.0000
 1.5600      5.9228    5.9228    0.0000
 1.5650      7.0809    7.0809    0.0000
 1.5700      7.9434    7.9434    0.0000
 1.5750      8.5752    8.5752    0.0000
 1.5800      9.0292    9.0292    0.0000
 1.5850      9.3475    9.3475    0.0000
